Sr. No.,Reference No.,MSN,Telco,Sim No,Sim Id,Project
3612,22122340768802,3298057634,Zong,03184194651,8992042403180383867F,COSMOS
3613,24122341002200,3298055344,Telenor,03496686960,89410062204710041953,COSMOS
3614,27122341001706,3299020242,Ufone,03344937258,89410034154517051520,COSMOS
3615,29122340873102,3298063703,Ufone,03322768034,8941003415441371049,COSMOS
3616,29122340094303,3298060757,Telenor,03496683389,89410062204710041706,COSMOS
3617,29122340097201,3298060750,Telenor,03496687028,89410062204710042027,COSMOS
3618,29122340103200,3298056295,Zong,03184194657,8992042403180383917F,COSMOS
3619,29122340104100,3298063799,Telenor,03496686959,8941006220471004194,COSMOS
3620,29122340106000,3298060880,Ufone,03322765420,89410062204710041938,COSMOS
3621,29122340107400,3298063718,Zong,03194240778,899204381022756543,COSMOS
3622,29122340107500,3298059013,Zong,03194240775,899204381022756541,COSMOS
3623,22122340768602,3298056289,Telenor,03496686937,89410062204710041904,COSMOS
3624,22122344491400,3298059191,Telenor,03496683362,89410062204710041631,COSMOS
3625,22122346847852,3298056286,Telenor,03496683372,89410062204710041672,COSMOS
3626,27122340095100,3299021246,Ufone,03344920578,89410034154517038840,COSMOS
3627,27122341860108,3299021229,Zong,03102296780,8992042403180445542F,COSMOS
3628,29122341119003,3298056290,Ufone,03322767563,89410034154413710278,COSMOS
3629,22122340433705,3298060730,Ufone,03322767592,89410034154413710286,COSMOS
3630,22122340433805,3298059198,Telenor,03496683359,89410062204710041623,COSMOS
3631,22122340434105,3298057637,Telenor,03496686093,89410062204710041896,COSMOS
3632,27122340284703,3299020243,Ufone,03344917950,8941003415451703685,COSMOS
3633,27122340372801,3299020282,Ufone,03344920945,89410034154517039442,COSMOS
3634,29122340616909,3298055347,Telenor,03496683365,89410062204710041649,COSMOS
3635,24122360060310,3299013652,Ufone,03328037687,89410034154517116273,COSMOS
3636,27122360800001,3299013655,Zong,03170177328,8992042403180416188F,COSMOS
3637,27122360804204,3299013625,Ufone,03328027138,89410034154610253650,COSMOS
3638,27122360826607,3299013547,Zong,03104261978,8992042403180246486F,COSMOS
3639,27122360842406,3299021255,Zong,03104261924,8992042403180246015F,COSMOS
3640,27122360846201,3299021252,Ufone,03344918549,89410034154517037263,COSMOS
3641,27122361059202,3299021161,Ufone,03348204384,89410034154517056339,COSMOS
3642,27122361206101,3299021163,Ufone,03344918591,8941003415451703728,COSMOS
3643,29122361060116,3298055353,Ufone,03322767447,89410034154413710195,COSMOS
3644,29122361566404,3298059006,Zong,03184194635,8992042403180383826F,COSMOS
3645,29122361587202,3298059702,Ufone,03342789744,89410034154413697335,COSMOS
3646,29122361596107,3298060764,Telenor,03496687186,89410062204710042266,COSMOS
3647,29122361597004,3298057612,Telenor,03496687197,89410062204710042282,COSMOS
3648,29122361597300,3298059194,Telenor,03496687184,89410062204710042258,COSMOS
3649,24122361253700,3298057630,Telenor,03496687178,89410062204710042241,COSMOS
3650,29122361098200,3298055009,Zong,03184194672,899204240318038400,COSMOS
3651,29122361248800,3298057616,Zong,03184194674,8992042403180384014F,COSMOS
3652,29122361259902,3298056296,Ufone,03322767397,89410034154413710187,COSMOS
3653,29122361259911,3298056284,Zong,03184194669,899204240318038397,COSMOS
3654,22122361476700,3298060731,Zong,03184194692,8992042403180384105F,COSMOS
3655,29122361460510,3298060863,Ufone,03322767449,89410034154413710203,COSMOS
3656,29122361463308,3298060116,Telenor,03496687150,89410062204710042167,COSMOS
3657,29122361484109,3298059005,Telenor,03496687174,89410062204710042225,COSMOS
3658,29122361541906,3298057615,Zong,03184194675,8992042403180384022F,COSMOS
3659,29122361542000,3298060115,Telenor,03496687176,89410062204710042233,COSMOS
3660,29122361545100,3298060114,Telenor,03496687128,89410062204710042118,COSMOS
3661,29122362488100,3298059119,Telenor,03496687211,89410034154413710229,COSMOS
3662,29122362488500,3298059193,Telenor,03496687214,89410062204710042316,COSMOS
3663,29122362490201,3298059120,Ufone,03322767364,89410034154413710179,COSMOS
3664,29122362495400,3298059140,Zong,03184194637,899204240318038383,COSMOS
3665,22122361657626,3298056293,Telenor,03496685646,89410062204710041862,COSMOS
3666,22122361658702,3298060888,Telenor,03496687151,89410062204710042175,COSMOS
3667,24122362009509,3299020261,Ufone,03344925148,89410034154517042776,COSMOS
3668,27122361552107,3299021238,Zong,03104262433,8992042403180249506F,COSMOS
3669,27122361688310,3299015457,Zong,03104262098,8992042403180246858F,COSMOS
3670,27122361915604,3299020285,Ufone,03344938635,89410034154517053005,COSMOS
3671,29122361774228,3298056281,Telenor,03496685717,89410062204710041870,COSMOS
3672,29122361888802,3298057614,Zong,03184194670,8992042403180383982F,COSMOS
3673,24122360474205,3299020234,Zong,03186317337,8992042403180447092F,COSMOS
3674,24122360506410,3299015389,Ufone,03344925139,89410034154517042768,COSMOS
3675,24122360609706,3298057633,Telenor,03496686013,89410062204710041888,COSMOS
3676,27122360474206,3299013581,Zong,03112745792,8992042303180035972F,COSMOS
3677,27122360474215,3299021177,Ufone,03348204456,89410034154517056396,COSMOS
3678,27122360475104,3299021189,Ufone,03344918206,89410034154517036976,COSMOS
3679,27122360682506,3299015360,Ufone,03328026147,8941003415461025243,COSMOS
3680,27122360779501,3299015460,Ufone,03348203921,89410034154517056073,COSMOS
3681,29122360474209,3298059008,Telenor,03496687284,89410062204710042357,COSMOS
3682,29122360589406,3298057617,Telenor,03496687276,89410062204710042340,COSMOS
3683,22122361579308,3298059139,Ufone,03322767361,89410034154413710161,COSMOS
3684,29122361596103,3298057618,Telenor,03496687213,8941006220471004230,COSMOS
3685,22122330979400,3298060720,Ufone,03322767871,89410034154413710427,COSMOS
3686,27122330326508,3299013616,Zong,03104262116,899204240318024700,COSMOS
3687,27122330945401,3299013499,Ufone,03328029657,89410034154610256521,COSMOS
3688,22122331325600,3298063756,Ufone,03306566603,8941003423141215795,COSMOS
3689,29122331262202,3298056283,Ufone,03322767893,89410034154413710435,COSMOS
3690,29122331327000,3298063734,Ufone,03306566621,8941003423141215796,COSMOS
