Sr. No.,Reference No.,MSN,Telco,Sim No,Sim Id,PROJECT
1111,28151730857201,3698015303,Telenor,03401923350,8941006090527905794,COSMOS
1112,28151730857500,2999001731,Ufone,03313644198,894100341543175,COSMOS
1113,28151730986203,3698022973,Ufone,03344915077,8941003415451703460,COSMOS
1114,28151731044606,3698015028,Telenor,03401923431,8941006090527905875,COSMOS
1115,28151734370500,3698063485,Telenor,03496614310,8941006220468367204,COSMOS
1116,28151734760400,3698060385,Jazz,03061120847,410018408153508,COSMOS
1117,28151730489705,3698063311,Telenor,03496614308,8941006220468367203,COSMOS
1118,28151730688702,3698059449,Zong,03164492692,899204041113172373,COSMOS
1119,28151731095003,2999001625,Ufone,03313639390,894100341543175,COSMOS
1120,28151731389801,3698015355,Telenor,03401928343,8941006090527911361,COSMOS
1121,28151731397902,3698015128,Telenor,03401923347,8941006090527905791,COSMOS
1122,28151731397903,3698041024,Telenor,03401924886,8941006090527907280,COSMOS
1123,28151731398100,3698015074,Telenor,03401923365,8941006090527905809,COSMOS
1124,28151731398401,3698059298,Zong,03164492539,899204041113172222,COSMOS
1125,28151731402002,3698034256,Ufone,03344739248,8941003414341216918,COSMOS
1126,28151731402003,3698032014,Ufone,03327184856,8941003414361118257,COSMOS
1127,28151731402007,3698062908,Zong,03153009821,899204140714060600,COSMOS
1128,28151731402301,3698015366,Telenor,03401923234,8941006090527905681,COSMOS
1129,28151731402311,3698015378,Telenor,03401923271,8941006090527905718,COSMOS
1130,28151731403800,3698015297,Telenor,03401923536,8941006090527905975,COSMOS
1131,28151731404100,3698015161,Telenor,03401923531,8941006090527905971,COSMOS
1132,28151731412503,2999001674,Ufone,03313642308,894100341543175,COSMOS
1133,28151731417300,3698015338,Telenor,03401923529,8941006090527905969,COSMOS
1134,28151731436101,3698059373,Zong,03164492615,899204041113172297,COSMOS
1135,28151731460200,3698029918,Ufone,03359366064,894100341435159347,COSMOS
1136,28151731460300,3698063284,Telenor,03496614306,8941006220468367202,COSMOS
1137,28151731462300,3698059461,Zong,03164492704,899204041113172385,COSMOS
1138,28151731464700,3698058366,Zong,03153007065,899204140714061336,COSMOS
1139,28151731475501,3698060933,Jazz,03061121436,410018408154056,COSMOS
1140,28151731540803,3698060703,Jazz,03061121198,410018408153826,COSMOS
1141,28151731541604,2999001827,Ufone,03313650512,894100341543175,COSMOS
1142,28151731541988,3698059444,Zong,03164492687,899204041113172368,COSMOS
1143,28151731611801,3698035643,Telenor,03401923530,123456789000000000,COSMOS
1144,28151731620703,3698031210,Ufone,03315527476,8941003534117596488,COSMOS
1145,28151731641400,3698015049,Telenor,03471491617,,COSMOS
1146,28151731642106,3699004675,Telenor,03401926633,8941006090527908972,COSMOS
1147,28151731657206,3698015528,Telenor,03401928534,8941006090527911549,COSMOS
1148,28151731658705,3698029826,Ufone,03359364898,8941003414351593383,COSMOS
1149,28151731669702,3698015711,Telenor,03471491198,,COSMOS
1150,28151731681300,3698030043,Ufone,03359367487,8941003414351593600,COSMOS
1151,28151731685500,3698028760,Ufone,03320955168,894100341435159131,COSMOS
1152,28151731695608,3698029156,Ufone,03320961458,8941003414351591713,COSMOS
1153,28151731696800,3698023840,Ufone,03318752711,8941003414261110321,COSMOS
1154,28151731779405,3698058481,Zong,03153009557,899204140714060905,COSMOS
1155,28151731779406,3698059448,Zong,03164492691,899204041113172372,COSMOS
1156,28151731800103,3698015093,Telenor,03401923614,8941006090527906052,COSMOS
1157,28151735563201,3698060241,Jazz,03061120699,410018408153364,COSMOS
1158,28151736303000,2999001758,Ufone,03313647034,894100341543175,COSMOS
1159,28151736598300,3698015386,Telenor,03401928395,8941006090527911412,COSMOS
1160,28151730003002,3698015248,Telenor,03401928339,8941006090527911357,COSMOS
1161,28151730013601,3698060615,Jazz,03061121082,410018408153738,COSMOS
1162,28151730023112,3698015345,Telenor,03401928529,8941006090527911544,COSMOS
1163,28151730023153,3698042576,Ufone,03360858849,8941003414331748184,COSMOS
1164,28151730028500,3698059803,No Telco,03698059803,123456789000000000,COSMOS
1165,28151730037600,3698061229,Telenor,03401923315,8941006090527905761,COSMOS
1166,28151730049700,3698060568,Jazz,03061121035,410018408153691,COSMOS
1167,28151730904105,3698060886,Jazz,03061121388,410018408154009,COSMOS
1168,28151730904106,3698041197,Telenor,03401925065,8941006090527907453,COSMOS
1169,28151730904107,2999001778,Ufone,03313648952,894100341543175,COSMOS
1170,28151730923105,2999001775,Ufone,03313648912,894100341543175,COSMOS
1171,28151731056707,3698060130,Jazz,03061120586,410018408153253,COSMOS
1172,28151731058400,3698042010,Telenor,03401928497,1234567890000000000,COSMOS
1173,28151731065020,3698015619,Ufone,03315526682,8941003414351596424,COSMOS
1174,28151731074100,3698035323,Ufone,03327184469,8941003414361118237,COSMOS
1175,28151731075205,3698059446,Zong,03164492689,899204041113172370,COSMOS
1176,28151731075210,2999001733,Ufone,03313644340,894100341543175,COSMOS
1177,28151731085701,3698015057,Telenor,03401928392,8941006090527911409,COSMOS
1178,28151731087902,3698015698,Telenor,03401928495,8941006090527911510,COSMOS
1179,28151731114304,3698060859,Jazz,03061121361,410018408153982,COSMOS
1180,28151731116200,3698033592,Ufone,03344733530,8941003414341216254,COSMOS
1181,28151731118600,3698015580,Telenor,03401923202,8941006090527905651,COSMOS
1182,28151731148200,3698015213,Telenor,03401923196,8941006090527905645,COSMOS
1183,28151731246500,3698030470,Ufone,03359372149,894100341435159402,COSMOS
1184,28151731641901,3698063351,Ufone,03344914835,8941003415451703442,COSMOS
1185,28151731668304,3698059468,Zong,03164492711,899204041113172392,COSMOS
1186,28151730185602,3698061235,Telenor,03401923457,8941006090527905898,COSMOS
1187,28151730197100,3698015625,Telenor,03401923459,8941006090527905900,COSMOS
