Sr. No.,Reference No.,MSN,Telco,Sim No,Sim Id,PROJECT
2147,30121411336800,3299012966,Ufone,03328025148,89410034154610251266,COSMOS
2148,30121411339900,3299012925,Zong,03162283962,8992042403180414191F,COSMOS
2149,30121411340000,3299012968,Zong,03162283764,8992042403180412369F,COSMOS
2150,30121411393101,3299012804,Telenor,03498368312,89410062404728765219,COSMOS
2151,28121421664500,3299015694,Zong,03112747123,8992042303180042234F,COSMOS
2152,28121421664600,3299024537,Zong,03108153070,8992042403180447852F,COSMOS
2153,28121421664700,3299015981,Ufone,03344931167,89410034154517047353,COSMOS
2154,28121421664900,3299024536,Zong,03108153069,8992042403180447845F,COSMOS
2155,28121421665000,3299015691,Zong,03108153068,8992042403180447837F,COSMOS
2156,30121421664400,3299015698,Zong,03112747378,8992042303180042366F,COSMOS
2157,30121421664501,3299018607,Zong,03104262378,8992042403180249027F,COSMOS
2158,30121421664701,3299010642,Telenor,03498369650,89410062404728765466,COSMOS
2159,30121421664800,3299010643,Telenor,03498369651,89410062404728765474,COSMOS
2160,30121421665200,3299015695,Zong,03112747090,8992042303180042218F,COSMOS
2161,30121421665400,3299011227,Ufone,03328014818,89410034154610266934,COSMOS
2162,28121420025903,3299011151,Ufone,03328024657,89410034154610275703,COSMOS
2163,28121421724500,3299024407,Zong,03170171691,8992042403180396398F,COSMOS
2164,28121421724700,3299024406,Zong,03170171639,8992042403180395945F,COSMOS
2165,28121421724900,3299024271,Ufone,03328160805,89410034232313255386,COSMOS
2166,28121421725000,3299024273,Ufone,03328160822,89410034232313255394,COSMOS
2167,30121421724901,3299011152,Telenor,03498368935,89410062404728765318,COSMOS
2168,28121420003600,3299011167,Ufone,03344935572,89410034154517050431,COSMOS
2169,28121420003900,3299011159,Ufone,03344935545,89410034154517050415,COSMOS
2170,28121420004300,3299011170,Zong,03104262331,8992042403180248649F,COSMOS
2171,28121420073900,3299021811,Ufone,03313403138,89410034154517080289,COSMOS
2172,28121420395801,3299021814,Ufone,03328159440,89410034232313255014,COSMOS
2173,28121420519600,3299024410,Zong,03170171694,8992042403180396422F,COSMOS
2174,30121420002700,3299015768,Ufone,03344931567,89410034154517047734,COSMOS
2175,30121420003700,3299011156,Zong,03162283923,8992042403180413821F,COSMOS
2176,30121420060800,3299021812,Ufone,03313403137,89410034154517080271,COSMOS
2177,30121420076300,3299011158,Zong,03104261281,8992042403180243095F,COSMOS
2178,30121420183000,3299021970,Zong,03108153352,8992042403180449999F,COSMOS
2179,30121420502500,3299022712,Ufone,03313401863,89410034154517079414,COSMOS
2180,30121420502501,3299022714,Ufone,03313401876,89410034154517079422,COSMOS
2181,30121420522503,3299022715,Ufone,03313401905,89410034154517079430,COSMOS
2182,30121420607600,3299022711,Zong,03108153356,8992042403180450005F,COSMOS
2183,30121421664704,3299011202,Ufone,03328031471,89410034154610257743,COSMOS
2184,30121421730800,3299015769,Ufone,03344931575,89410034154517047742,COSMOS
2185,28121420000100,3299024408,Zong,03170171692,8992042403180396406F,COSMOS
2186,28121420000700,3299023551,Ufone,03353409668,89410034154413721812,COSMOS
2187,28121420011600,3299011154,Zong,03162283589,8992042403180415248F,COSMOS
2188,28121420073901,3299011157,Zong,03165937449,8992042403180405538F,COSMOS
2189,28121420073902,3299024409,Zong,03170171693,8992042403180396414F,COSMOS
2190,28121420969700,3299015696,Zong,03112746933,8992042303180041533F,COSMOS
2191,28121420969701,3299015654,Zong,03112746934,8992042303180041541F,COSMOS
2192,28121421660800,3299015702,Ufone,03344931303,89410034154517047551,COSMOS
2193,28121421660801,3299015701,Ufone,03344931324,89410034154517047569,COSMOS
2194,28121421660900,3299022806,Ufone,03353409688,89410034154413721838,COSMOS
2195,28121421661300,3299022809,Ufone,03353409924,89410034154413722216,COSMOS
2196,28121421661400,3299022868,Ufone,03353409689,89410034154413721846,COSMOS
2197,30121420000200,3299011203,Ufone,03328019540,89410034154610271603,COSMOS
2198,30121420003400,3299011205,Ufone,03328019541,89410034154610271611,COSMOS
2199,30121420702000,3299015766,Ufone,03313489580,89410034154517127510,COSMOS
2200,30121421661000,3299013415,Zong,03165937445,8992042403180405496F,COSMOS
2201,30121421661100,3299015767,Ufone,03313489562,89410034154517127841,COSMOS
2202,28121421665800,3299024538,Zong,03170172171,8992042403180398980F,COSMOS
2203,28121421666100,3299015647,Zong,03104262354,8992042403180248821F,COSMOS
2204,28121421666202,3299022002,Ufone,03344931327,89410034154517047577,COSMOS
2205,30121421666101,3299015700,Zong,03112746975,8992042303180041947F,COSMOS
2206,28121421725400,3299015699,Zong,03112746989,8992042303180042085F,COSMOS
2207,28121421725500,3299015651,Zong,03104261436,8992042403180243533F,COSMOS
2208,28121421725804,3299015652,Zong,03104261645,8992042403180243616F,COSMOS
2209,28121421729700,3299022864,Zong,03104262362,8992042403180248888F,COSMOS
2210,28121421729801,3299015983,Zong,03104262352,8992042403180248805F,COSMOS
2211,28121421730000,3299015693,Ufone,03344931169,89410034154517047361,COSMOS
2212,28121421730200,3299015984,Ufone,03344931157,89410034154517047320,COSMOS
2213,28121421730303,3299015985,Ufone,03344931153,89410034154517047312,COSMOS
2214,30121421725200,3299011177,Ufone,03328018474,89410034154610270605,COSMOS
2215,30121421725501,3299015655,Zong,03104261644,8992042403180243608F,COSMOS
2216,30121421725700,3299015697,Zong,03112746932,8992042303180041525F,COSMOS
2217,30121421728900,3299011218,Ufone,03328014205,89410034154610266108,COSMOS
2218,30121421729301,3299024507,Ufone,03313402823,89410034154517079968,COSMOS
2219,30121421729600,3299010641,Telenor,03498368634,89410062404728765292,COSMOS
2220,28121421661301,3299022808,Ufone,03353409919,89410034154413722208,COSMOS
2221,28121421661401,3299022807,Ufone,03353409839,89410034154413722133,COSMOS
2222,28121421662000,3299010644,Telenor,03498369661,89410062404728765482,COSMOS
2223,28121421662201,3299024509,Ufone,03313402826,89410034154517079984,COSMOS
2224,28121421662301,3299024510,Ufone,03313402824,89410034154517079976,COSMOS
2225,30121421641901,3299015653,Zong,03165937448,8992042403180405520F,COSMOS
2226,30121421642700,3299010712,Ufone,03328024665,89410034154610275737,COSMOS
2227,30121421642800,3299010714,Zong,03162283908,8992042403180413672F,COSMOS
2228,30121421651601,3299010711,Ufone,03328024664,89410034154610275729,COSMOS
2229,30121421660701,3299012937,Zong,03112746774,8992042303180039917F,COSMOS
2230,30121421662100,3299010645,Telenor,03498369610,89410062404728765458,COSMOS
2231,30121421662202,3299010713,Zong,03162283907,8992042403180413664F,COSMOS
2232,30121421665900,3299011233,Ufone,03328014201,89410034154610266090,COSMOS
2233,28121420043701,3299011153,Ufone,03328024623,89410034154610275562,COSMOS
2234,28121431897400,3299010750,Ufone,03328031524,89410034154610257958,COSMOS
2235,30121431879700,3299010187,Ufone,03370496944,89410034154610246407,COSMOS
2236,30121431897401,3299013277,Zong,03170177144,8992042403180415735F,COSMOS
2237,28121431187400,3299022782,Zong,03108153038,8992042403180447589F,COSMOS
2238,28121431187502,3299013221,Zong,03108153046,8992042403180447647F,COSMOS
2239,28121431188701,3299021904,Zong,03104262270,8992042403180248110F,COSMOS
2240,28121431189101,3299012711,Zong,03170177174,8992042403180415925F,COSMOS
2241,28121431189201,3299020083,Zong,03104262379,8992042403180249035F,COSMOS
2242,28121431189400,3299011220,Ufone,03328012827,89410034154610264491,COSMOS
2243,28121431189602,3299022968,Ufone,03353409738,89410034154413721903,COSMOS
2244,28121431189701,3299022970,Ufone,03353409736,89410034154413721895,COSMOS
2245,28121431190300,3299022967,Ufone,03353409852,89410034154413722158,COSMOS
2246,28121431190500,3299011194,Ufone,03328014628,89410034154610266751,COSMOS
2247,28121431190501,3299021954,Ufone,03313407178,89410034154517081618,COSMOS
2248,28121431190800,3299011191,Ufone,03328012946,89410034154610264681,COSMOS
2249,28121431190900,3299023061,Ufone,03353409860,89410034154413722174,COSMOS
2250,28121431191000,3299022966,Ufone,03353409857,89410034154413722166,COSMOS
2251,28121431191900,3299022707,Zong,03102296149,8992042403180441020F,COSMOS
2252,28121431192100,3299022781,Zong,03108153025,8992042403180447498F,COSMOS
2253,28121431896300,3299012713,Zong,03170177175,8992042403180415933F,COSMOS
2254,28121431897700,3299025057,Zong,03170172190,8992042403180399178F,COSMOS
2255,30121431148700,3299011118,Ufone,03328014579,89410034154610266678,COSMOS
2256,30121431189601,3299021796,Ufone,03344926175,89410034154517043451,COSMOS
2257,30121431189603,3299013205,Zong,03162283983,8992042403180414399F,COSMOS
2258,30121431189700,3299011216,Ufone,03328019757,89410034154610271819,COSMOS
2259,30121431189801,3299013201,Ufone,03328021478,89410034154610272478,COSMOS
2260,30121431190001,3299022708,Zong,03102296156,8992042403180441095F,COSMOS
2261,30121431190700,3299011119,Ufone,03328014280,89410034154610266249,COSMOS
2262,30121431191200,3299022588,Ufone,03313403520,89410034154517080503,COSMOS
2263,30121431192500,3299011117,Ufone,03328014670,89410034154610266835,COSMOS
2264,30121431193300,3299013414,Zong,03162283560,8992042403180414977F,COSMOS
2265,30121431194000,3299022706,Zong,03102296150,8992042403180441038F,COSMOS
2266,30121431896301,3299015482,Zong,03165937492,8992042403180405926F,COSMOS
2267,30121431195300,3299011232,Ufone,03328014691,89410034154610266843,COSMOS
2268,28121430466800,3299013006,Ufone,03313490574,89410034154517127858,COSMOS
2269,28121430466801,3299022710,Zong,03102296152,8992042403180441053F,COSMOS
2270,30121430522702,3299015490,Ufone,03328025157,89410034154610251274,COSMOS
2271,30121431896501,3299011244,Ufone,03328014655,89410034154610266819,COSMOS
2272,30121431193500,3299011116,Ufone,03328014632,89410034154610266769,COSMOS
2273,28121430022500,3299013008,Ufone,03313489968,89410034154517127668,COSMOS
2274,28121430720200,3299013207,Zong,03102296178,8992042403180441285F,COSMOS
2275,28121430720201,3299021901,Ufone,03344936997,89410034154517051306,COSMOS
2276,28121431194300,3299021799,Zong,03112746965,8992042303180041855F,COSMOS
2277,28121431194400,3299021800,Zong,03112747379,8992042303180042374F,COSMOS
2278,30121430522701,3299013263,Ufone,03328024781,89410034154610275885,COSMOS
2279,30121430545000,3299013007,Ufone,03313490592,89410034154517127874,COSMOS
