Sr. No.,Reference No.,MSN,Telco,Sim No,Sim Id,PROJECT
271,29159161348703,2998007291,Ufone,03313698917,894100341543175,COSMOS
272,29159161349003,2998007323,Ufone,03320304328,894100341543175,COSMOS
273,29159161382802,2998007330,Ufone,03320312496,894100341543175,COSMOS
274,29159161383001,2998007339,Ufone,03320317124,894100341543175,COSMOS
275,29159161611600,2998007341,Ufone,03320317451,894100341543175,COSMOS
276,29159111427615,2998007076,Ufone,03313688369,894100341543175,COSMOS
277,29159111427621,2998007117,Ufone,03313689838,894100341543175,COSMOS
278,29159111427623,2998007382,Ufone,03320347035,894100341543175,COSMOS
279,29159111427624,2998007133,Ufone,03313690423,894100341543175,COSMOS
280,29159111723805,2998007134,Ufone,03313690429,894100341543175,COSMOS
281,29159111844100,2998007130,Ufone,03313690348,894100341543175,COSMOS
282,29159110630800,2998007128,Ufone,03313690293,894100341543175,COSMOS
283,29159120874822,2998007577,Ufone,03320357591,894100341543175,COSMOS
284,29159120879815,2998007553,Ufone,03320356950,894100341543175,COSMOS
285,29159120884308,2998007562,Ufone,03320357139,894100341543175,COSMOS
286,29159120892125,2998007583,Ufone,03320357713,894100341543175,COSMOS
287,29159120967120,2998007545,Ufone,03320356899,894100341543175,COSMOS
288,29159120967122,2998007546,Ufone,03320356901,894100341543175,COSMOS
289,29159120968314,2998007574,Ufone,03320357423,894100341543175,COSMOS
290,29159120971916,2998007542,Ufone,03320356837,894100341543175,COSMOS
291,29159120971957,2998007530,Ufone,03320356414,894100341543175,COSMOS
292,29159120979105,2998007537,Ufone,03320356766,894100341543175,COSMOS
293,29159120979106,2998007532,Ufone,03320356559,894100341543175,COSMOS
294,29159120979115,2998007585,Ufone,03320357803,894100341543175,COSMOS
295,29159120981820,2998007567,Ufone,03320357203,894100341543175,COSMOS
296,29159120986926,2998007550,Ufone,03320356915,894100341543175,COSMOS
297,29159120986935,2998007565,Ufone,03320357186,894100341543175,COSMOS
298,29159120776625,2998007539,Ufone,03320356794,894100341543175,COSMOS
299,29159120834712,2998007543,Ufone,03320356848,894100341543175,COSMOS
300,29159121099805,2998007534,Ufone,03320356678,894100341543175,COSMOS
301,29159121155442,2998007582,Ufone,03320357703,894100341543175,COSMOS
302,29159121155445,2998007588,Ufone,03320357831,894100341543175,COSMOS
303,29159121193830,2998007536,Ufone,03320356757,894100341543175,COSMOS
304,29159121216904,2998007581,Ufone,03320357694,894100341543175,COSMOS
305,29159121217030,2998007572,Ufone,03320357395,894100341543175,COSMOS
306,29159121217103,2998007584,Ufone,03320357726,894100341543175,COSMOS
307,29159121005502,2998007552,Ufone,03320356927,894100341543175,COSMOS
308,29159121277530,2998007568,Ufone,03320357246,894100341543175,COSMOS
309,29159121416017,2998007555,Ufone,03320356960,894100341543175,COSMOS
310,29159121416083,2998007541,Ufone,03320356819,894100341543175,COSMOS
311,29159121270206,2998007548,Ufone,03320356907,894100341543175,COSMOS
