Sr. No.,Reference No.,MSN,Telco,Sim No,Sim Id,PROJECT
16128,29153141091404,3698054248,Ufone,03318549769,8941003415451701424,COSMOS
16129,29153141091605,3698033562,Ufone,03344733145,8941003414341216224,COSMOS
16130,29153141092100,3698044557,No Telco,03698044557,123456789000000000,COSMOS
16131,29153141092200,3698043373,Ufone,03310161969,8941003414361122166,COSMOS
16132,29153141092300,3698043390,Ufone,03310162355,8941003414361122183,COSMOS
16133,29153141092500,3698058118,Telenor,03409749815,8941006090527911126,COSMOS
16134,29153141092600,3698043515,Ufone,03310166046,8941003414361122308,COSMOS
16135,29153141092801,3698031823,Ufone,03315525601,8941003414351596295,COSMOS
16136,29153141092900,3698057989,Ufone,03371420212,8941003414241194999,COSMOS
16137,29153141092905,3698022471,Telenor,03400929429,8941006090516765839,COSMOS
16138,29153141093201,3698044415,Ufone,03320753481,894100341436112320,COSMOS
16139,29153141093400,3698043355,Ufone,03310161495,894100341436112214,COSMOS
16140,29153141093500,3698043453,Ufone,03310164133,894100341436112224,COSMOS
16141,29153141093501,3698026120,Ufone,03344727890,8941003414341215768,COSMOS
16142,29153141093507,3698021395,Ufone,03313978067,8941003414231727539,COSMOS
16143,29153141093509,3698044012,Ufone,03310179951,894100341436112280,COSMOS
16144,29153141093518,3698021530,Ufone,03313980441,8941003414231727674,COSMOS
16145,29153141093522,3698058051,Telenor,03409749735,8941006090527911059,COSMOS
16146,29153141093600,3698035370,Ufone,03344730508,8941003414341215875,COSMOS
16147,29153141093601,3698054697,Telenor,03409745421,8941006090527898145,COSMOS
16148,29153141093612,3698043991,Ufone,03310179351,894100341436112278,COSMOS
16149,29153141093614,3698058128,Telenor,03409749825,8941006090527911136,COSMOS
16150,29153141093701,3698021661,Ufone,03313982129,8941003414231727805,COSMOS
16151,29153141093803,3698058169,Telenor,03409749866,8941006090527911177,COSMOS
16152,29153141093810,3698033398,Ufone,03371423261,'8941003414341211296,COSMOS
16153,29153141086740,3698054195,Telenor,03409746341,8941006090527899045,COSMOS
16154,29153141087804,3698037998,Telenor,03401630121,8941006090423774674,COSMOS
16155,29153141091022,3698054690,Telenor,03409745414,8941006090527898138,COSMOS
16156,29153141093900,3698057062,Telenor,03409748724,8941006090527901773,COSMOS
16157,29153141093901,3698032066,Ufone,03315528057,8941003414351596538,COSMOS
16158,29153141119800,3698039787,Telenor,03401921389,8941006090527903892,COSMOS
16159,29153141120000,3698041172,No Telco,0399881111111,89410000000000000001,COSMOS
16160,29153141120200,3698021966,Ufone,03313986366,8941003414231728110,COSMOS
16161,29153141120400,3698053701,Telenor,03409745836,8941006090527898550,COSMOS
16162,29153141120600,3698054795,Telenor,03409745521,8941006090527898243,COSMOS
16163,29153141120602,3698053971,Telenor,03409746113,8941006090527898820,COSMOS
16164,29153141120705,3698054799,Telenor,03409745525,8941006090527898247,COSMOS
16165,29153141121100,3698054734,Telenor,03409745460,8941006090527898182,COSMOS
16166,29153141121105,3698054640,Telenor,03409745364,8941006090527898088,COSMOS
16167,29153141121200,3698054706,Telenor,03409745430,8941006090527898154,COSMOS
